,Unnamed: 0,ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
20927,30350,12308615,JE160952,3/6/2021 14:09,065XX S UNION AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,True,723,7,20.0,68,08B,1172634.0,1861505.0,2021,3/13/2021 15:51,41.77540573,-87.64269312,"(41.775405729, -87.642693122)"
23274,33838,12314724,JE168373,3/13/2021 16:15,044XX N MOBILE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,False,True,1622,16,38.0,15,08B,1133554.0,1928834.0,2021,3/20/2021 16:52,41.96093822,-87.78437992,"(41.960938218, -87.784379924)"
19696,28526,12310374,JE163179,2/26/2021 15:00,057XX N ROCKWELL ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,False,False,2011,20,40.0,2,11,1157965.0,1938006.0,2021,3/10/2021 15:46,41.98564244,-87.6943803,"(41.985642437, -87.694380296)"
20920,30337,12309172,JE161713,3/6/2021 18:12,087XX S COTTAGE GROVE AVE,820,THEFT,$500 AND UNDER,APARTMENT,False,False,632,6,8.0,44,6,1183096.0,1847004.0,2021,3/13/2021 15:51,41.73537653,-87.60479115,"(41.735376529, -87.604791146)"
21424,31093,12310231,JE162861,3/8/2021 13:00,027XX N CALIFORNIA AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1411,14,32.0,22,14,1157241.0,1918050.0,2021,3/15/2021 16:48,41.93089679,-87.69758766,"(41.930896787, -87.697587655)"
15276,22181,12295377,JE144683,2/18/2021 10:55,091XX S ELLIS AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,413,4,8.0,47,14,1184481.0,1844633.0,2021,2/25/2021 15:51,41.72883796,-87.59979114,"(41.728837957, -87.599791141)"
33025,48129,12336675,JE195121,4/10/2021 8:36,072XX S ASHLAND AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,734,7,17.0,67,08B,1166940.0,1856533.0,2021,4/17/2021 17:31,41.76188549,-87.66370857,"(41.761885494, -87.663708574)"
31384,45681,12333244,JE190925,4/6/2021 8:25,005XX N LAWNDALE AVE,560,ASSAULT,SIMPLE,APARTMENT,False,True,1122,11,27.0,23,08A,1151626.0,1903280.0,2021,4/13/2021 17:27,41.89047893,-87.71861073,"(41.890478932, -87.718610734)"
30670,44627,12331829,JE189206,4/4/2021 11:30,062XX S INDIANA AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,True,311,3,20.0,40,14,1178699.0,1863660.0,2021,4/11/2021 17:07,41.78118346,-87.62039418,"(41.781183459, -87.620394182)"
9633,14066,12281625,JE127061,1/29/2021 21:20,020XX W 18TH ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE - PORCH / HALLWAY,True,True,1234,12,25.0,31,08B,1163113.0,1891403.0,2021,2/5/2021 15:47,41.85765383,-87.67675862,"(41.857653827, -87.676758617)"
8933,13128,12279343,JE124318,1/27/2021 6:19,088XX S YALE AVE,560,ASSAULT,SIMPLE,RESIDENCE,True,True,634,6,21.0,49,08A,1176039.0,1846310.0,2021,2/3/2021 15:58,41.73363312,-87.6306658,"(41.733633123, -87.630665795)"
10450,15208,12283083,JE128968,2/1/2021 8:30,006XX E 60TH ST,460,BATTERY,SIMPLE,APARTMENT,False,False,313,3,20.0,42,08B,1181386.0,1865363.0,2021,2/8/2021 15:48,41.78579509,-87.61049067,"(41.785795094, -87.610490672)"
11319,16447,12286398,JE132988,2/4/2021 17:45,0000X E OAK ST,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,1833,18,42.0,8,6,1176561.0,1907222.0,2021,2/11/2021 15:47,41.90076927,-87.62691893,"(41.900769272, -87.626918932)"
25560,37141,12320012,JE174768,3/20/2021 22:05,118XX S LA SALLE ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,522,5,34.0,53,08B,1177388.0,1826451.0,2021,3/27/2021 16:58,41.67910693,-87.62632107,"(41.679106927, -87.62632107)"
31896,46414,12338163,JE196970,4/7/2021 9:00,058XX S NORMANDY AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,False,False,811,8,13.0,56,11,1132729.0,1865088.0,2021,4/14/2021 17:57,41.78602445,-87.78889965,"(41.786024445, -87.788899651)"
20190,29246,12311251,JE164188,2/24/2021 9:00,056XX S HALSTED ST,820,THEFT,$500 AND UNDER,HOTEL / MOTEL,False,False,711,7,20.0,68,6,1171929.0,1867557.0,2021,3/11/2021 15:45,41.79202861,-87.64509998,"(41.792028613, -87.645099984)"
26739,38843,12325031,JE180771,3/13/2021 21:30,019XX S SAWYER AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1022,10,24.0,29,14,1155002.0,1890301.0,2021,3/30/2021 16:49,41.85479616,-87.70656044,"(41.854796158, -87.706560444)"
8965,13169,12281290,JE126688,1/27/2021 18:00,039XX W 70TH PL,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,False,False,833,8,13.0,65,11,1151320.0,1857560.0,2021,2/3/2021 15:58,41.76502316,-87.72093141,"(41.765023156, -87.720931412)"
27546,40052,12324711,JE180357,3/26/2021 13:30,053XX S MOODY AVE,460,BATTERY,SIMPLE,RESIDENCE,False,False,811,8,23.0,56,08B,1136279.0,1868493.0,2021,4/2/2021 17:04,41.79530595,-87.77580235,"(41.79530595, -87.775802354)"
19492,28240,12305075,JE156589,3/2/2021 4:00,013XX S LAWNDALE AVE,460,BATTERY,SIMPLE,RESIDENCE,False,False,1011,10,24.0,29,08B,1151918.0,1893645.0,2021,3/9/2021 15:54,41.8640337,-87.71779213,"(41.864033702, -87.717792133)"
24468,35559,12316523,JE170409,3/16/2021 10:40,013XX W 103RD ST,1310,CRIMINAL DAMAGE,TO PROPERTY,MEDICAL / DENTAL OFFICE,False,False,2212,22,34.0,72,14,1168916.0,1836463.0,2021,3/23/2021 17:03,41.70676809,-87.65704431,"(41.706768086, -87.657044306)"
27400,39834,12324076,JE179592,3/25/2021 16:00,020XX N HALSTED ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,True,1812,18,43.0,7,14,1170624.0,1913751.0,2021,4/1/2021 17:04,41.91881729,-87.64853428,"(41.918817288, -87.648534275)"
23003,33445,12314109,JE166989,3/12/2021 12:00,130XX S DR MARTIN LUTHER KING JR DR,1310,CRIMINAL DAMAGE,TO PROPERTY,CHA APARTMENT,False,True,533,5,9.0,54,14,1180936.0,1818616.0,2021,3/19/2021 16:51,41.65752588,-87.61357356,"(41.657525882, -87.613573559)"
2366,3547,12258969,JE100586,1/1/2021 14:00,069XX S CREGIER AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,332,3,5.0,43,08B,1189401.0,1859290.0,2021,1/16/2021 15:49,41.76894164,-87.58129902,"(41.768941644, -87.58129902)"
8866,13043,12279641,JE124737,1/27/2021 14:47,014XX W MADISON ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,COMMERCIAL / BUSINESS OFFICE,False,False,1224,12,27.0,28,11,1166873.0,1900131.0,2021,2/3/2021 15:58,41.88152445,-87.66270693,"(41.881524451, -87.662706932)"
13504,19627,12291796,JE140154,1/24/2021 15:00,001XX W MAPLE ST,820,THEFT,$500 AND UNDER,APARTMENT,False,False,1824,18,2.0,8,6,1175182.0,1907599.0,2021,2/19/2021 15:45,41.90183483,-87.63197271,"(41.901834826, -87.631972713)"
2786,4192,12259756,JE101361,1/1/2021 22:00,055XX W CHICAGO AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,CONVENIENCE STORE,False,False,1524,15,37.0,25,14,1139189.0,1904791.0,2021,1/16/2021 15:49,41.89486072,-87.76424909,"(41.89486072, -87.764249093)"
30542,44421,12330985,JE188034,4/3/2021 10:30,008XX E 82ND ST,051A,ASSAULT,AGGRAVATED - HANDGUN,APARTMENT,False,True,631,6,8.0,44,04A,1183457.0,1850811.0,2021,4/10/2021 17:05,41.74581496,-87.60335029,"(41.745814961, -87.60335029)"
26294,38209,12321006,JE175985,3/22/2021 9:15,054XX S ARCHER AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,HOTEL / MOTEL,False,True,814,8,23.0,56,08B,1144801.0,1869688.0,2021,3/29/2021 16:53,41.7984293,-87.74452144,"(41.798429303, -87.744521435)"
14489,21043,12294147,JE143197,2/16/2021 10:00,014XX N SEDGWICK ST,560,ASSAULT,SIMPLE,APARTMENT,False,False,1821,18,27.0,8,08A,1173383.0,1909988.0,2021,2/23/2021 15:48,41.90843054,-87.63850953,"(41.908430535, -87.638509526)"
20177,29227,12306588,JE158583,3/4/2021 1:27,017XX W JUNEWAY TER,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,2422,24,49.0,1,08B,1163545.0,1951493.0,2021,3/11/2021 15:47,42.02253503,-87.6734751,"(42.022535026, -87.673475103)"
11129,16182,12287401,JE131809,2/3/2021 21:00,003XX E ILLINOIS ST,420,BATTERY,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,MOVIE HOUSE / THEATER,False,False,1834,18,42.0,8,04B,1178708.0,1903688.0,2021,2/13/2021 15:45,41.89102304,-87.61914102,"(41.891023035, -87.619141016)"
31406,45711,12333779,JE191366,4/6/2021 14:10,007XX N CENTRAL PARK AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,1121,11,27.0,23,14,1152251.0,1904653.0,2021,4/13/2021 17:27,41.89423427,-87.71627916,"(41.894234272, -87.716279159)"
24872,36144,12317945,JE172237,3/18/2021 9:00,041XX S MAPLEWOOD AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,False,921,9,12.0,58,11,1160051.0,1877047.0,2021,3/25/2021 16:55,41.81832306,-87.68839366,"(41.818323063, -87.688393655)"
24141,35101,12319210,JE173776,2/23/2021 8:00,060XX S LA SALLE ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,False,False,311,3,20.0,68,11,1176337.0,1864951.0,2021,3/23/2021 17:00,41.78477951,-87.62901495,"(41.784779511, -87.629014953)"
28746,41830,12326729,JE182823,3/29/2021 3:11,061XX S LAFLIN ST,810,THEFT,OVER $500,STREET,False,False,713,7,16.0,67,6,1167390.0,1863990.0,2021,4/5/2021 17:04,41.78233884,-87.66184588,"(41.782338838, -87.661845881)"
13490,19604,12291352,JE134765,2/6/2021 23:50,011XX W ERIE ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1214,12,27.0,24,08B,1168519.0,1904430.0,2021,2/19/2021 15:45,41.89328576,-87.65653841,"(41.893285756, -87.656538409)"
2418,3632,12263850,JE106083,1/7/2021 13:43,049XX W OHIO ST,560,ASSAULT,SIMPLE,RESIDENCE,False,False,1532,15,37.0,25,08A,1143385.0,1903541.0,2021,1/16/2021 15:49,41.89135317,-87.7488694,"(41.891353169, -87.748869404)"
28762,41854,12326645,JE182769,3/29/2021 0:25,025XX N NEWLAND AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,False,True,2512,25,36.0,18,08B,1129658.0,1916161.0,2021,4/5/2021 17:04,41.92622964,-87.79899438,"(41.926229636, -87.798994378)"
4663,6984,12270555,JE113925,1/15/2021 19:05,066XX S ARTESIAN AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,832,8,16.0,66,08B,1161181.0,1860657.0,2021,1/22/2021 15:48,41.77332343,-87.68470208,"(41.773323425, -87.684702076)"
1820,2718,12260697,JE102544,1/3/2021 23:56,087XX S BURLEY AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,CHA PARKING LOT / GROUNDS,False,False,424,4,10.0,46,14,1199187.0,1847612.0,2021,1/16/2021 15:49,41.73665603,-87.5458209,"(41.73665603, -87.545820897)"
8795,12947,12280378,JE125145,1/27/2021 21:53,015XX N CLYBOURN AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1822,18,27.0,8,08B,1171039.0,1910245.0,2021,2/19/2021 15:45,41.90918754,-87.6471126,"(41.909187537, -87.647112599)"
33130,48278,12337232,JE196001,4/11/2021 4:00,083XX S BUFFALO AVE,560,ASSAULT,SIMPLE,STREET,False,True,424,4,10.0,46,08A,1199588.0,1850400.0,2021,4/18/2021 17:28,41.74429642,-87.54425814,"(41.744296424, -87.544258141)"
24547,35670,12318272,JE172713,3/17/2021 21:00,038XX S ELLIS AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,212,2,4.0,36,14,1182391.0,1880075.0,2021,3/24/2021 17:06,41.82614276,-87.60634964,"(41.826142757, -87.606349642)"
19433,28158,12306455,JE157183,3/2/2021 17:05,072XX S CORNELL AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,False,324,3,7.0,43,08B,1188491.0,1857209.0,2021,3/9/2021 15:54,41.76325299,-87.58470098,"(41.763252988, -87.584700977)"
10843,15741,12284429,JE130535,2/2/2021 16:24,063XX S HONORE ST,520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,APARTMENT,False,True,726,7,15.0,67,04A,1165100.0,1862652.0,2021,2/9/2021 15:47,41.77871596,-87.67027951,"(41.77871596, -87.670279505)"
20738,30088,12309190,JE161741,3/6/2021 12:00,051XX W FOSTER AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,1623,16,45.0,11,14,1141228.0,1934096.0,2021,3/13/2021 15:51,41.97523922,-87.75603554,"(41.975239217, -87.756035543)"
1907,2854,12268765,JE111739,1/5/2021 9:00,060XX N NAVARRE AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,False,1611,16,41.0,10,11,1131157.0,1939526.0,2021,1/16/2021 15:49,41.99031991,-87.79294474,"(41.990319911, -87.792944737)"
17465,25306,12300879,JE151623,2/25/2021 5:45,051XX N CALIFORNIA AVE,460,BATTERY,SIMPLE,HOSPITAL BUILDING / GROUNDS,False,False,2031,20,40.0,4,08B,1156765.0,1934174.0,2021,3/4/2021 15:52,41.97515172,-87.69889823,"(41.975151721, -87.698898226)"
6119,9149,12273591,JE116801,1/19/2021 6:15,029XX S FEDERAL ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,False,True,133,1,3.0,35,08B,1176151.0,1885318.0,2021,1/26/2021 15:51,41.84067258,-87.62908495,"(41.840672583, -87.629084946)"
30929,44996,12331753,JE189094,4/4/2021 1:00,045XX N ELSTON AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,True,1722,17,39.0,14,14,1147641.0,1929646.0,2021,4/11/2021 17:07,41.96290708,-87.73256726,"(41.962907083, -87.732567255)"
29214,42497,12331771,JE189131,3/26/2021 8:00,107XX S LOWE AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER (SPECIFY),False,False,2233,22,34.0,49,11,1173881.0,1833632.0,2021,4/6/2021 17:00,41.69889096,-87.6389462,"(41.698890961, -87.638946202)"
24286,35308,12316682,JE170738,3/16/2021 16:10,094XX S LA SALLE ST,560,ASSAULT,SIMPLE,CHA PARKING LOT / GROUNDS,False,False,634,6,21.0,49,08A,1176943.0,1842290.0,2021,3/23/2021 17:03,41.72258142,-87.62747477,"(41.72258142, -87.627474771)"
33073,48204,12337627,JE196339,4/11/2021 2:00,0000X E 8TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,123,1,4.0,32,14,1176533.0,1896669.0,2021,4/18/2021 17:28,41.8718119,-87.62734067,"(41.871811902, -87.627340674)"
14093,20461,12295540,JE144986,2/14/2021 15:00,083XX S DREXEL AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,False,632,6,8.0,44,11,1183674.0,1849910.0,2021,2/21/2021 15:48,41.74333747,-87.6025832,"(41.743337466, -87.602583204)"
836,1215,12258764,JE100290,1/1/2021 6:00,024XX W 45TH PL,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,922,9,15.0,58,08B,1160883.0,1874439.0,2021,1/16/2021 15:49,41.81114922,-87.68541372,"(41.811149217, -87.68541372)"
32238,46949,12335463,JE193665,4/8/2021 17:20,074XX S COLFAX AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,334,3,7.0,43,08B,1194631.0,1856203.0,2021,4/15/2021 17:38,41.76034361,-87.56223019,"(41.760343608, -87.562230187)"
25392,36898,12322930,JE178246,1/22/2021 23:00,037XX W 75TH PL,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,833,8,18.0,70,14,1152212.0,1854442.0,2021,3/26/2021 16:58,41.75644938,-87.71774371,"(41.756449378, -87.717743714)"
24097,35037,12316637,JE170717,3/16/2021 13:10,021XX N ELSTON AVE,560,ASSAULT,SIMPLE,DEPARTMENT STORE,False,False,1432,14,32.0,22,08A,1164698.0,1914167.0,2021,3/23/2021 17:03,41.9200866,-87.67029509,"(41.920086604, -87.67029509)"
23041,33497,12313328,JE166536,3/12/2021 6:00,049XX W NORTH AVE,820,THEFT,$500 AND UNDER,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,2533,25,37.0,25,6,1143333.0,1910186.0,2021,3/19/2021 16:51,41.90958877,-87.74889413,"(41.909588772, -87.748894125)"
28882,42024,12327860,JE184205,3/30/2021 12:50,023XX S PULASKI RD,560,ASSAULT,SIMPLE,OTHER (SPECIFY),False,False,1013,10,22.0,29,08A,1150073.0,1888315.0,2021,4/6/2021 17:03,41.84944363,-87.7247038,"(41.849443633, -87.724703804)"
31895,46413,12336620,JE191847,4/7/2021 0:20,084XX S MACKINAW AVE,498,BATTERY,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",RESIDENCE,False,True,424,4,10.0,46,04B,1199935.0,1849718.0,2021,4/14/2021 17:57,41.74241623,-87.54300968,"(41.74241623, -87.543009677)"
31467,45805,12333569,JE191328,4/6/2021 15:25,048XX W ARMITAGE AVE,460,BATTERY,SIMPLE,SMALL RETAIL STORE,False,False,2533,25,36.0,19,08B,1143565.0,1912855.0,2021,4/13/2021 17:27,41.91690845,-87.74797493,"(41.916908451, -87.747974929)"
24411,35481,12316208,JE170113,3/16/2021 0:20,006XX N LOREL AVE,560,ASSAULT,SIMPLE,ALLEY,False,True,1524,15,37.0,25,08A,1140564.0,1903692.0,2021,3/23/2021 17:03,41.89181979,-87.75922603,"(41.891819793, -87.759226029)"
5052,7540,12273427,JE117165,1/16/2021 10:00,005XX W 35TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,MEDICAL / DENTAL OFFICE,False,False,915,9,11.0,60,14,1173050.0,1881704.0,2021,1/23/2021 15:54,41.83082467,-87.64057131,"(41.830824666, -87.640571307)"
22418,32582,12312501,JE165466,3/10/2021 23:50,027XX S STATE ST,460,BATTERY,SIMPLE,CHA HALLWAY / STAIRWELL / ELEVATOR,False,False,133,1,3.0,35,08B,1176731.0,1886507.0,2021,3/17/2021 16:51,41.84392222,-87.6269207,"(41.843922218, -87.6269207)"
11187,16267,12289647,JE128671,1/31/2021 15:00,024XX W BERWYN AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,2011,20,40.0,4,08B,1159267.0,1935121.0,2021,2/11/2021 15:45,41.97769912,-87.68967135,"(41.977699117, -87.689671348)"
30461,44296,12331056,JE188095,4/3/2021 2:30,019XX S HOMAN AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1024,10,24.0,29,08B,1154008.0,1890237.0,2021,4/10/2021 17:05,41.85464039,-87.71021058,"(41.854640387, -87.710210578)"
3595,5439,12267771,JE110687,1/12/2021 13:50,009XX W 60TH ST,041A,BATTERY,AGGRAVATED - HANDGUN,STREET,False,False,712,7,16.0,68,04B,1170910.0,1865041.0,2021,1/19/2021 15:53,41.78514675,-87.64890992,"(41.785146748, -87.64890992)"
23606,34310,12314792,JE168433,3/14/2021 1:54,078XX S PRAIRIE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,623,6,6.0,69,14,1179389.0,1853153.0,2021,3/21/2021 16:49,41.75233541,-87.6181848,"(41.752335412, -87.618184795)"
23049,33506,12314035,JE167456,3/12/2021 23:30,021XX S CHRISTIANA AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,True,1024,10,24.0,30,14,1154358.0,1889592.0,2021,3/19/2021 16:51,41.85286346,-87.70894314,"(41.852863456, -87.708943137)"
33280,48488,12340777,JE200023,4/11/2021 12:00,043XX S STATE ST,890,THEFT,FROM BUILDING,CHURCH / SYNAGOGUE / PLACE OF WORSHIP,False,False,215,2,3.0,38,6,1176999.0,1876154.0,2021,4/18/2021 17:28,41.8155067,-87.62624992,"(41.8155067, -87.626249917)"
22081,32086,12310836,JE163622,3/9/2021 10:30,051XX N KIMBALL AVE,820,THEFT,$500 AND UNDER,GAS STATION,False,False,1713,17,39.0,13,6,1152783.0,1934036.0,2021,3/16/2021 16:52,41.97485303,-87.71354512,"(41.974853031, -87.713545123)"
231,329,12264043,JE106198,1/7/2021 16:47,123XX S WALLACE ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,523,5,34.0,53,14,1174545.0,1823010.0,2021,1/16/2021 15:49,41.66972782,-87.63682939,"(41.669727815, -87.636829386)"
13476,19579,12289828,JE137521,2/10/2021 1:10,053XX S MARYLAND AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,233,2,5.0,41,08B,1182817.0,1869691.0,2021,2/19/2021 15:45,41.79763837,-87.60510959,"(41.797638366, -87.605109587)"
27323,39714,12327951,JE184381,2/2/2021 12:00,073XX N OTTAWA AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,False,1611,16,41.0,9,11,1124407.0,1948081.0,2021,4/1/2021 17:01,42.01390984,-87.81758366,"(42.013909844, -87.817583662)"
8556,12636,12280691,JE125755,1/26/2021 17:00,041XX N PULASKI RD,820,THEFT,$500 AND UNDER,APARTMENT,False,False,1723,17,39.0,16,6,1148983.0,1927283.0,2021,2/2/2021 15:48,41.95639691,-87.72769458,"(41.956396911, -87.727694576)"
23875,34721,12315504,JE169227,3/15/2021 3:09,009XX W FULLERTON AVE,420,BATTERY,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,CTA PLATFORM,False,False,1812,18,43.0,7,04B,1169577.0,1916141.0,2021,3/22/2021 16:53,41.92539845,-87.6523113,"(41.925398449, -87.652311296)"
13972,20287,12292749,JE140533,2/13/2021 9:30,064XX S DR MARTIN LUTHER KING JR DR,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,312,3,20.0,69,08B,1180027.0,1862425.0,2021,2/20/2021 15:50,41.77776418,-87.61556329,"(41.77776418, -87.615563286)"
16305,23649,12298555,JE148720,2/22/2021 7:00,076XX S COLES AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,421,4,7.0,43,08B,1196270.0,1855214.0,2021,3/1/2021 15:46,41.75758925,-87.55625608,"(41.757589249, -87.556256082)"
4643,6956,12270607,JE114020,1/15/2021 21:10,111XX S STATE ST,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,False,False,522,5,34.0,49,04A,1178239.0,1830952.0,2021,1/22/2021 15:48,41.69143913,-87.62307025,"(41.691439132, -87.623070247)"
18173,26301,12302959,JE154071,2/27/2021 13:00,015XX E 62ND ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,314,3,5.0,42,14,1187245.0,1864353.0,2021,3/6/2021 15:50,41.7828864,-87.58904113,"(41.782886399, -87.589041133)"
14760,21427,12294522,JE143564,2/17/2021 7:00,003XX N WALLER AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1512,15,29.0,25,08B,1138093.0,1901588.0,2021,2/24/2021 15:49,41.88609116,-87.76835192,"(41.886091158, -87.768351922)"
28364,41256,12327090,JE183263,3/28/2021 20:00,003XX N PEORIA,810,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1214,12,27.0,28,6,,,2021,4/4/2021 17:01,,,
1255,1855,12267083,JE107302,1/8/2021 18:24,011XX W GRANVILLE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,2433,24,48.0,77,14,1167594.0,1941333.0,2021,1/16/2021 15:49,41.99456922,-87.65886915,"(41.99456922, -87.658869151)"
14842,21544,12295070,JE144234,2/17/2021 18:00,008XX N PARKSIDE AVE,560,ASSAULT,SIMPLE,APARTMENT,False,False,1511,15,29.0,25,08A,1138538.0,1905038.0,2021,2/24/2021 15:49,41.89555034,-87.76663408,"(41.895550342, -87.766634083)"
15116,21964,12295597,JE145132,2/18/2021 17:00,077XX S LOOMIS BLVD,1320,CRIMINAL DAMAGE,TO VEHICLE,APARTMENT,False,False,612,6,17.0,71,14,1168343.0,1853353.0,2021,2/25/2021 15:51,41.75312906,-87.65865782,"(41.753129063, -87.65865782)"
8764,12909,12279605,JE124687,1/27/2021 0:00,008XX W AINSLIE ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,False,False,2024,20,48.0,3,11,1169702.0,1932989.0,2021,2/3/2021 15:58,41.97162728,-87.6513594,"(41.971627282, -87.651359401)"
4924,7352,12270845,JE114362,1/16/2021 10:00,010XX N TRUMBULL AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,1121,11,27.0,23,14,1153184.0,1906713.0,2021,1/23/2021 15:54,41.89986865,-87.7127978,"(41.899868647, -87.712797797)"
28271,41118,12326250,JE182127,3/28/2021 9:29,059XX S BISHOP ST,520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,APARTMENT,False,True,713,7,16.0,67,04A,1167682.0,1865324.0,2021,4/4/2021 17:01,41.78599324,-87.66073707,"(41.785993235, -87.660737069)"
13743,19961,12292202,JE140583,2/13/2021 8:30,008XX W LAWRENCE AVE,820,THEFT,$500 AND UNDER,RESIDENCE,False,False,1914,19,46.0,3,6,1169822.0,1932084.0,2021,2/20/2021 15:50,41.96914132,-87.65094465,"(41.969141315, -87.650944654)"
1264,1869,12260507,JE102290,1/3/2021 16:27,001XX E CHICAGO AVE,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,True,False,1833,18,42.0,8,6,1177003.0,1905748.0,2021,1/16/2021 15:49,41.89671455,-87.62534014,"(41.896714548, -87.625340136)"
2462,3699,12259056,JE100737,1/1/2021 17:00,062XX N AVERS AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,False,1711,17,39.0,13,11,1149570.0,1941093.0,2021,1/16/2021 15:49,41.99428105,-87.72517617,"(41.994281049, -87.72517617)"
2670,4016,12265669,JE108432,1/9/2021 14:00,021XX W IRVING PARK RD,810,THEFT,OVER $500,STREET,False,False,1911,19,47.0,5,6,1161558.0,1926544.0,2021,1/16/2021 15:52,41.95411588,-87.6814862,"(41.954115882, -87.681486203)"
